time           x0             x1             x2             x3             x4             x5             x6             x7             x8             x9             x10            x11            x12            x13            x14            
482.4081       0.0000         0.0000         0.0002         0.0001         0.0000         0.0002         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
482.5033       0.0000         0.0000         0.0002         0.0001         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
482.6082       0.0000         0.0000         0.0002         0.0001         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
482.7056       0.0000         0.0000         0.0003         0.0001         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
482.8068       -0.0000        0.0000         0.0003         0.0000         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
482.9043       0.0000         0.0000         0.0004         0.0001         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.0061       0.0000         0.0000         0.0004         0.0001         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.1063       0.0000         0.0000         0.0004         0.0002         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.2040       0.0000         0.0000         0.0003         0.0002         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.3081       0.0000         0.0000         0.0003         0.0002         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.4086       0.0000         0.0000         0.0003         0.0002         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.5086       0.0000         0.0000         0.0003         0.0001         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.6046       0.0000         0.0000         0.0004         0.0001         0.0000         0.0000         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.7063       0.0000         0.0000         0.0003         0.0001         0.0000         0.0001         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.8051       0.0000         0.0000         0.0003         0.0001         0.0000         0.0000         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
483.9059       0.0000         0.0000         0.0001         0.0001         0.0000         0.0000         -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         
484.0053       0.0000         0.0000         0.0003         0.0001         0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
484.1059       0.0000         0.0000         0.0001         0.0001         0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
484.2061       0.0000         0.0000         0.0001         0.0001         0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         
484.3032       0.0000         0.0000         -0.0000        0.0001         -0.0000        -0.0000        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
484.4059       0.0000         0.0000         -0.0001        0.0001         -0.0000        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
484.5017       0.0000         0.0000         -0.0002        0.0001         -0.0000        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
484.6088       0.0000         -0.0000        -0.0002        0.0001         -0.0000        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
484.7080       0.0000         -0.0000        -0.0003        0.0002         -0.0000        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
484.8085       0.0000         -0.0000        -0.0004        0.0002         -0.0000        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
484.9084       0.0000         -0.0000        -0.0005        0.0002         -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.0077       0.0000         -0.0000        -0.0005        0.0002         -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.1053       0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.2026       0.0000         -0.0000        -0.0005        0.0002         -0.0001        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.3078       0.0000         -0.0000        -0.0005        0.0002         -0.0001        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.4060       0.0000         -0.0000        -0.0005        0.0002         -0.0001        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.5046       0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.6088       0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.7068       0.0000         -0.0000        -0.0007        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.8045       0.0000         -0.0000        -0.0007        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
485.9187       0.0000         -0.0000        -0.0007        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.0073       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.1049       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.2050       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.3025       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.4088       0.0000         -0.0000        -0.0007        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.5061       0.0000         -0.0000        -0.0007        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.6060       0.0000         -0.0000        -0.0007        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.7045       0.0000         -0.0000        -0.0007        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.8028       0.0000         -0.0000        -0.0009        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
486.9086       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.0066       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.1050       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.2091       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.3027       0.0000         -0.0000        -0.0009        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.4068       0.0000         -0.0000        -0.0008        0.0002         -0.0001        -0.0004        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.5023       0.0000         -0.0000        -0.0009        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.6027       0.0000         -0.0000        -0.0009        0.0002         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.7026       0.0000         -0.0000        -0.0008        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.8055       0.0000         -0.0000        -0.0009        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
487.9056       0.0000         -0.0000        -0.0009        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.0066       0.0000         -0.0000        -0.0010        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.1057       0.0000         -0.0000        -0.0011        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.2027       0.0000         -0.0000        -0.0010        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.3063       0.0000         -0.0000        -0.0010        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.4081       0.0000         -0.0000        -0.0010        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.5077       0.0000         -0.0000        -0.0010        0.0001         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.6022       -0.0000        -0.0000        -0.0011        0.0000         -0.0001        -0.0003        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.7057       -0.0000        -0.0000        -0.0009        0.0001         -0.0001        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.8058       -0.0000        -0.0000        -0.0009        0.0000         -0.0001        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
488.9036       -0.0000        -0.0000        -0.0009        -0.0000        -0.0001        -0.0002        -0.0000        0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         
489.0053       -0.0000        -0.0000        -0.0009        -0.0000        -0.0001        -0.0001        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.1087       -0.0000        -0.0000        -0.0010        -0.0000        -0.0001        -0.0002        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.2064       -0.0000        -0.0000        -0.0010        -0.0000        -0.0001        -0.0002        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.3028       -0.0000        -0.0000        -0.0010        -0.0001        -0.0001        -0.0001        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.4069       -0.0000        -0.0000        -0.0012        -0.0000        -0.0001        -0.0001        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.5051       -0.0000        -0.0000        -0.0011        -0.0000        -0.0001        -0.0001        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.6083       -0.0000        -0.0000        -0.0011        -0.0000        -0.0001        -0.0001        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.7080       -0.0000        0.0000         -0.0011        -0.0000        -0.0001        -0.0001        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.8035       -0.0000        0.0000         -0.0010        -0.0000        -0.0001        -0.0001        -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
489.9017       -0.0000        0.0000         -0.0012        -0.0001        -0.0001        -0.0001        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
490.0035       -0.0000        0.0000         -0.0011        -0.0000        -0.0001        -0.0001        0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
490.1040       -0.0000        0.0000         -0.0011        0.0000         -0.0001        -0.0000        0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
490.2028       -0.0000        0.0000         -0.0010        0.0000         -0.0001        -0.0000        -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         
490.3075       -0.0000        0.0000         -0.0010        0.0000         -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        0.0000         
490.4038       -0.0000        0.0000         -0.0010        0.0000         -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
490.5051       -0.0000        0.0000         -0.0010        0.0000         -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
490.6071       -0.0000        0.0000         -0.0009        0.0000         -0.0001        0.0000         0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
490.7027       -0.0000        0.0000         -0.0009        0.0000         -0.0001        0.0001         0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
490.8020       -0.0000        0.0000         -0.0010        0.0000         -0.0001        0.0001         0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
490.9088       -0.0000        0.0000         -0.0008        0.0000         -0.0001        0.0001         -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         0.0000         
491.0028       -0.0000        0.0000         -0.0008        0.0000         -0.0001        0.0001         -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         0.0000         
491.1065       -0.0000        0.0000         -0.0007        -0.0000        -0.0001        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
491.2073       -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0001         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
491.3055       -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0001         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
491.4086       -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0001         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
491.5079       -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
491.6072       -0.0000        0.0000         -0.0005        -0.0001        -0.0001        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
491.7020       -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0001         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
491.8026       -0.0000        0.0000         -0.0005        -0.0001        -0.0001        0.0001         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        0.0000         -0.0000        
